transcriptID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	V2	uniprot_accession_ID	gene	V5	V6	V7	V8	V9	V10	V11	V12	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203
g2060.t1	114.632310177539	-1.64727645297351	0.400369289143303	-4.11439263110888	3.88200195133777e-05	0.000318832207244939	sp|O14841|OPLA_HUMAN	64.28	1299	446	3	19	3915	8	1288	0	1628	33	37	79	53	11	79	306	258	133	218	250	138
g6610.t4	172.38401163199	4.40260248278036	1.25093127059493	3.51945993058958	0.00043242635017835	0.00246992646922173	sp|Q9UQB3|CTND2_HUMAN	43.402	629	279	11	766	2520	441	1036	1.88e-145	471	228	726	363	6	22	489	92	47	0	0	0	23
g5780.t1	48.7048746296615	3.82962491171664	0.631184255624945	6.06736444641648	1.30026278656665e-09	3.6843915138893e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	117	29	64	82	71	21	10	3	12	0	5
g14997.t1	69.2670365068012	2.11923900204702	0.791750810501454	2.67664898341538	0.00743624965440834	0.0261169091001462	sp|E9PYK3|PARP4_MOUSE	40.73	1014	549	23	415	3423	243	1215	0	660	55	110	117	14	44	230	75	25	12	8	2	77
g12296.t1	410.427091068389	-2.13754929123279	0.363409637269388	-5.88192791829643	4.05514951228997e-09	1.02777849475636e-07	sp|Q05961|OAS1A_RAT	26.885	305	179	11	112	939	22	311	6.82e-21	95.9	164	40	178	122	122	126	1291	866	558	920	635	774
g19827.t1	61.0311707576274	1.62239698470844	0.484223676452836	3.35051147559172	0.000806624671069136	0.00418154912881485	sp|L7VG99|T132E_DANRE	30.172	116	61	3	82	402	886	990	2.56e-12	68.9	111	32	53	46	98	90	80	27	26	46	15	31
g14653.t1	71.7523048510961	7.24432665472891	0.934509408665857	7.75201039984306	9.04489809997898e-15	7.28802900401598e-13	sp|Q96PH1|NOX5_HUMAN	39.962	528	266	8	52	1539	16	524	4.51e-102	337	69	269	107	8	86	183	0	4	1	1	0	1
g23123.t1	910.328841381849	1.08854979834038	0.331062128585397	3.28805291922597	0.00100882874646072	0.00504543214705004	sp|Q8BVE3|VATH_MOUSE	56.345	394	153	3	52	1176	5	398	1.56e-151	441	1292	659	736	1396	1102	780	1007	619	654	533	860	500
g18535.t1	126.031708314952	1.0157917074862	0.304815790840382	3.33247731256194	0.000860764882495616	0.00440967462042495	sp|Q96PY6|NEK1_HUMAN	57.895	76	32	0	2887	3114	1181	1256	2.76e-18	94.7	152	261	177	82	49	185	155	116	119	70	68	99
g4740.t1	110.445068133867	2.42698766806168	0.946950868836351	2.56294993534782	0.0103787013127124	0.03417675272501	sp|Q8BG95|MYPT2_MOUSE	37.037	162	78	3	46	531	43	180	9.05e-20	91.7	289	136	422	4	125	20	22	2	35	113	8	86
g8803.t1	22.7004956783534	-1.79144248558558	0.435223231250317	-4.11614628299848	3.8525984073808e-05	0.000316949062254269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	27	11	5	0	7	72	61	45	23	32	31
g13042.t1	191.351759890226	4.89745556286421	0.443687538891677	11.0380732690802	2.50343657089494e-28	1.32479156913846e-25	sp|Q62767|DUS4_RAT	42.388	335	151	7	52	1047	40	335	1.41e-81	259	409	122	167	190	441	320	13	10	7	15	22	22
g21605.t1	44.5455152055103	2.539612142833	0.694016833041347	3.65929473454385	0.000252910329719564	0.00157155958613426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83	39	62	73	58	49	11	1	16	1	40	30
g23709.t1	3064.6801460298	-2.36536575422708	0.447418037112726	-5.28670182697872	1.24541394444359e-07	2.17541684558157e-06	sp|Q5VVW2|GARL3_HUMAN	46.735	490	228	10	1	1407	402	879	5.65e-136	429	1157	524	1125	1441	651	153	10437	5572	5806	6050	6284	4660
g829.t1	39.9796004261594	-1.67959804459235	0.43092537299893	-3.89765409473003	9.71290177361161e-05	0.000692061924044088	sp|O67359|GPH_AQUAE	27.919	197	115	5	88	675	3	173	2.66e-11	65.5	18	6	22	32	5	14	65	73	36	100	116	57
g4188.t1	191.845118830799	-1.12328280013479	0.264463721206396	-4.24739845227445	2.16267135500327e-05	0.000194779692414738	sp|O43290|SNUT1_HUMAN	53.333	255	108	6	1858	2604	551	800	1.81e-65	238	122	111	147	125	57	64	367	250	287	291	472	263
g3688.t1	645.03613759747	2.19711698766663	0.57971788700378	3.78997618828398	0.000150661726701778	0.00101199197558175	sp|Q9NR09|BIRC6_HUMAN	46.802	1970	850	38	9298	14973	3001	4850	0	1368	1301	1016	854	115	833	1132	731	77	175	147	288	403
g2193.t1	666.787980396489	4.10823600385192	1.19983178132111	3.42400998857393	0.000617043529119557	0.00332272950303067	sp|P80146|SEPR_THESR	40.323	372	189	12	82	1110	41	408	7.86e-64	212	68	543	3296	2	30	2820	2	45	217	20	116	88
g20239.t1	14.7289625142433	-1.81631744342701	0.518169095600136	-3.50526007600546	0.000456161439045458	0.00257916285778517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	11	8	3	2	5	63	38	18	41	8	14
g15518.t2	333.91490377456	-3.5821134186897	0.965700804546885	-3.70934082463612	0.000207799548394982	0.00133182165550696	sp|Q5H8C4|VP13A_MOUSE	29.884	2590	1590	47	1	7371	1	2497	0	1052	152	94	0	61	13	0	1631	708	385	924	721	442
g18137.t1	49.3893340193628	-0.895841016870013	0.291981687863024	-3.0681410996236	0.00215394888599784	0.00939712994381411	sp|Q9UK53|ING1_HUMAN	40.377	265	94	6	130	885	187	400	4.38e-45	161	29	38	28	35	20	25	95	65	72	68	118	53
g7656.t1	64.5143253403972	1.92570742322337	0.40323885360617	4.77559988577921	1.79172328013556e-06	2.24452602847436e-05	sp|Q9D8N3|TM86A_MOUSE	40.491	163	93	3	10	495	8	167	4.61e-25	100	118	27	85	87	70	115	56	34	15	25	32	35
g21338.t1	193.83595145746	6.43886081978648	0.631326346428022	10.1989420467194	2.00443967738254e-24	6.65202184460173e-22	sp|Q86VB7|C163A_HUMAN	31.405	121	70	4	7	369	717	824	6.74e-06	48.1	537	154	191	64	349	517	5	9	2	3	8	4
g4579.t1	35.0808977825064	1.70587949940135	0.388428398792432	4.39174762891869	1.12443172999859e-05	0.000110136934834279	sp|Q3U1V8|M3K9_MOUSE	50.862	696	268	12	115	2001	51	739	0	591	52	69	67	23	25	47	60	23	9	17	14	12
g13635.t1	10922.371456155	-1.40151871277955	0.453215735052837	-3.09238758582855	0.00198553419657776	0.00879763737700667	sp|A0A0B6VQ48|PAR1_ROSHC	36.396	283	156	8	187	1008	6	273	9.76e-39	148	4667	3016	3010	12023	5607	2231	25889	19667	19691	15932	20347	11894
g20681.t2	76.1064119222394	-1.11274112865839	0.289940333656665	-3.83782799248638	0.000124127378072895	0.000854575971401999	sp|Q6P2S7|TTC41_HUMAN	34.728	717	414	17	142	2235	105	786	3.04e-108	378	46	57	58	32	28	27	145	132	76	146	176	95
g3911.t1	72.6429654088329	1.53975083525819	0.38670047814686	3.98176604962312	6.84050944019572e-05	0.000514549269454599	sp|Q7SZE5|SC23A_DANRE	76.25	80	19	0	150	389	50	129	3.72e-57	140	100	80	83	78	95	83	59	45	60	56	14	39
g6281.t1	4825.81060458601	4.52026538240077	0.577837292830578	7.82273044416695	5.16897114798081e-15	4.45852225010856e-13	sp|Q03347|RUNX1_MOUSE	45.455	341	142	10	91	1053	22	338	1.16e-76	252	9869	5942	3807	3220	9940	9627	239	167	889	396	212	755
g23171.t1	1139.89707621951	-1.79440190461382	0.451433359531679	-3.97489876794961	7.04091983074979e-05	0.000526992394059942	sp|Q9QYP1|LRP4_RAT	31.348	638	309	16	52	1839	721	1271	9.88e-77	287	728	324	884	186	399	122	4526	2889	1337	2027	1035	1963
g12748.t1	98.6820109233121	-1.18215351241419	0.316158168422585	-3.73912057471846	0.000184665143412535	0.00120444487275731	sp|Q5RCC0|TM2D2_PONAB	55.294	170	65	4	97	603	55	214	2.7e-40	139	60	77	73	52	23	33	203	128	103	232	251	108
g12840.t1	637.50268770486	-2.03552959887584	0.365060329480859	-5.57587180664221	2.46293254407419e-08	5.1965753462255e-07	sp|A8DYE2|TRPCG_DROME	31.126	453	267	13	67	1359	324	753	2.51e-44	170	181	145	220	345	241	86	1839	960	835	1192	1652	1119
g7309.t1	471.874579771993	1.63991972008286	0.354300276559555	4.62861541065493	3.68118690164355e-06	4.20032864418303e-05	sp|Q62910|SYNJ1_RAT	59.706	1020	373	13	7	2997	1	1005	0	1264	866	314	443	441	468	994	394	282	267	221	299	192
g8379.t1	58.4562707027083	2.34701203613162	0.525268926738033	4.46821031410857	7.88767368226335e-06	8.05217156927615e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93	244	82	26	15	98	39	13	18	17	17	34
g22470.t2	179.611094010694	0.889827838339672	0.370027370904361	2.40476221033297	0.0161829919972274	0.0490272293525782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	305	158	152	129	209	176	168	147	227	166	92	118
g8157.t1	103.368402073776	-1.27378228566271	0.296695287553712	-4.29323396460116	1.76089276708941e-05	0.000163948075984834	sp|Q7ZW02|CHPT1_DANRE	54.891	368	163	2	157	1254	7	373	1.67e-134	394	81	41	67	71	28	27	229	224	199	141	165	125
g24058.t1	92.5516795266383	2.90566525344825	0.650795671106449	4.46478884610309	8.01477555330715e-06	8.16489621923798e-05	sp|Q3KRD0|SYDM_RAT	55.357	504	222	2	1	1506	133	635	0	596	182	101	48	27	266	68	34	26	12	37	8	38
g15183.t1	112.725438746199	-1.2092281176254	0.401751094838332	-3.00989377045009	0.00261339075638307	0.0110304356563873	sp|Q62432|SMAD2_MOUSE	72.163	467	98	4	1	1305	1	467	0	624	83	67	91	65	20	31	197	139	87	189	386	167
g20965.t1	85.2201475648865	-3.99033965130192	0.660426926566052	-6.04206081064872	1.52158092025906e-09	4.25000776300605e-08	sp|P26652|TIMP3_CHICK	30.808	198	111	9	271	852	21	196	1.68e-22	96.3	5	7	19	3	7	1	100	54	104	540	155	231
g5781.t1	26.3294265276376	3.56659610528855	0.519740010563079	6.86226965944867	6.77749687639053e-12	3.05768177050061e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	60	17	35	49	34	6	6	3	3	4	7
g10094.t1	1004.35515997226	1.5896928354826	0.525643650045734	3.02427858748848	0.00249226824094092	0.0105968756042613	sp|P79701|VGFR3_COTCO	49.864	367	146	7	64	1050	838	1204	2.29e-105	351	2330	352	647	332	1409	2105	757	540	470	532	549	714
g17635.t1	1237.54770368379	1.05048753121478	0.2257630696246	4.65305301244147	3.27056120520448e-06	3.78249193135876e-05	sp|Q66HY8|PDXD1_DANRE	34.228	298	164	5	19	894	404	675	3.9e-40	154	2009	1219	1050	1422	1297	1219	1329	803	857	1005	966	965
g13901.t1	74.8088024841182	-1.04689699026915	0.349344534186887	-2.99674644318064	0.00272877575403303	0.0114360935924586	sp|Q96RQ3|MCCA_HUMAN	59.881	673	230	7	124	2031	49	718	0	815	66	82	79	42	10	11	171	170	126	116	58	99
g12937.t1	24.056774684703	3.77779900283663	1.05832126766895	3.56961455679481	0.000357506856920284	0.00209392290113645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	42	84	2	6	93	6	0	7	1	0	10
g11431.t1	64.6058032913832	-2.62096891028489	0.421699657180559	-6.2152502750617	5.12429085996752e-10	1.63409796479095e-08	sp|P55345|ANM2_HUMAN	48.756	402	201	4	172	1365	33	433	1.3e-140	412	8	24	25	6	11	18	190	119	179	171	60	112
g6610.t1	117.950462220707	3.9657916773425	1.00121761575777	3.96096873938939	7.46463057791991e-05	0.000553836554436043	sp|Q9UQB3|CTND2_HUMAN	46.004	563	237	9	1177	2760	547	1077	6.12e-142	462	132	458	247	25	43	312	9	13	30	0	0	44
g8811.t1	376.006934592833	2.52013905470496	0.437628271281585	5.75862945811245	8.47996189527011e-09	1.99324914657129e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	510	431	411	251	763	526	169	211	104	105	114	93
g6665.t1	259.933687142411	-1.40569127325446	0.53326532184623	-2.63600728505612	0.00838879304953411	0.0287960322422647	sp|C5IAW9|UN5BB_XENLA	35.714	98	62	1	529	822	525	621	1.25e-06	55.8	62	38	111	430	94	49	656	439	305	476	458	339
g1338.t1	4275.71963954451	-1.43862969230926	0.376635139831589	-3.81969057096621	0.000133619190877135	0.000912544038149389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266	839	2269	905	1819	3171	8182	6927	5735	7285	10208	6990
g10825.t2	112.100038061742	3.12243605035296	1.17561452360487	2.65600329670854	0.00790728413686435	0.0274365804359036	sp|Q75J93|CPAS1_DICDI	27.057	547	328	11	427	2028	280	768	2.28e-51	195	201	735	94	0	16	155	12	15	15	15	0	87
g22303.t1	2103.26529277697	2.52804148298326	0.418191666623327	6.04517422213559	1.4924863503292e-09	4.18066991980627e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3160	1709	1379	4074	4000	2033	761	626	845	775	703	408
g4890.t1	21.6606648242005	-2.93030917048449	0.506388322536268	-5.78668393419483	7.17894721578154e-09	1.71838369786067e-07	sp|Q6PBT6|GFRP_DANRE	63.855	83	30	0	1	249	1	83	2.18e-36	121	6	13	8	3	0	1	57	55	32	51	49	39
g12734.t1	842.590948699455	-1.22204051076962	0.399967518906011	-3.05534937964998	0.00224798483525148	0.00972289442770577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	269	232	379	931	468	282	2043	1446	800	2043	819	1425
g21440.t1	14.7129292309218	-1.24407155152912	0.494551841794989	-2.5155533685078	0.0118845682573644	0.0380414985252894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	4	11	5	9	3	36	19	38	21	25	13
g181.t2	128.585916183022	1.61486182056418	0.480257548214026	3.36249128528954	0.000772425641662224	0.00403094191464455	sp|P70475|MYT1L_RAT	50.276	181	66	7	1852	2376	504	666	6.1e-42	170	116	155	175	100	153	235	168	62	32	101	17	105
g17354.t1	48.0547609947775	-0.949585509357877	0.272369856417425	-3.48638253090156	0.000489600354707407	0.0027420980964448	sp|Q9JIK9|RT34_MOUSE	39.496	119	64	4	1	354	86	197	8.13e-15	71.2	41	33	39	28	13	20	121	85	92	41	57	78
g19466.t2	84.6385556071048	1.29759547162653	0.444026116083988	2.92234043139276	0.0034741158540139	0.0138230417438716	sp|Q92890|UFD1_HUMAN	63.946	294	103	3	19	897	15	306	2.58e-128	370	177	48	77	135	79	85	131	80	33	62	55	21
g1589.t1	2.98632389558434	3.94813751337048	1.62452270793483	2.4303369193217	0.0150847929040944	0.0461716812665576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	26	0	1	2	1	0	0	0	0	1
g5554.t1	151.085309368346	1.66292989766025	0.440126335865522	3.77830127885905	0.000157901780517404	0.00105519346844053	sp|P41383|TBA2_PATVU	84.318	440	48	1	1	1257	1	440	0	736	130	305	469	77	136	102	84	80	93	111	46	102
g4311.t1	324.153312557964	1.63913134143823	0.376811035419295	4.35000885686455	1.36132033501848e-05	0.000130660059606185	sp|P27987|IP3KB_HUMAN	62.013	308	116	1	1753	2676	639	945	1.22e-128	414	443	306	301	198	560	436	221	138	137	209	131	292
g13922.t1	1241.31082245159	1.10106188080419	0.244197899089422	4.50889170181189	6.51671617613455e-06	6.86376023285177e-05	sp|P08775|RPB1_MOUSE	79.008	1391	290	1	19	4191	10	1398	0	2365	1920	1148	1175	1259	1390	1369	1570	783	774	973	910	870
g1317.t1	65.9779433716556	4.0863860295665	1.4844076475369	2.75287319918293	0.00590747720831081	0.0216162219657495	sp|O97817|AGRL2_BOVIN	41.805	665	344	14	655	2565	472	1121	1.35e-142	469	111	345	171	0	0	113	17	25	0	0	0	11
g3987.t1	27.7816367344203	-3.07863600473964	0.561737038441837	-5.48056438165312	4.2397119875609e-08	8.40431724086708e-07	sp|Q9P0Z9|SOX_HUMAN	40.576	382	215	8	7	1131	6	382	1.71e-83	263	9	4	5	7	3	1	64	52	146	41	29	28
g20684.t1	5.18816863550154	4.28323019852088	1.08990353121153	3.92991680076462	8.49752592520594e-05	0.000617371271300676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	33	11	1	1	0	1	0	1	0	0	0
g8113.t1	47.0809122325512	-1.31533324513492	0.439441320128153	-2.99319427847916	0.00276073947621954	0.0115453393729984	sp|P97283|DPOD1_MESAU	60.09	1115	366	15	1	3159	1	1098	0	1357	29	39	40	31	9	3	163	79	59	57	59	96
g11726.t1	153.379610811066	1.41298614603689	0.402195929296974	3.51317863536496	0.000442779679733147	0.0025200881387994	sp|A1A4J8|SCO1_BOVIN	61.364	220	85	0	247	906	82	301	5.62e-97	291	218	112	72	385	182	113	126	59	95	95	107	91
g4367.t1	168.935724767503	0.500021305874027	0.17878907919074	2.79671056049561	0.00516257591818242	0.0193831709449687	sp|Q16537|2A5E_HUMAN	71.076	446	106	3	4	1338	6	429	0	592	186	194	162	204	113	146	257	164	167	166	146	144
g14649.t1	91.1932137517942	-2.97210409714618	0.460543167641425	-6.45347560439814	1.09313606340805e-10	3.97461273739519e-09	sp|Q90YK5|HPSE_CHICK	32.29	511	263	13	151	1455	20	523	1.46e-75	249	7	18	21	26	14	18	290	338	61	233	141	158
g9855.t1	22.0946569504747	-1.16300874754141	0.429581086270073	-2.70730901502084	0.00678310866627442	0.0242448462368845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	12	14	12	4	3	55	36	33	43	23	38
g2131.t1	103.450540299608	-1.14478543958469	0.321121019857088	-3.56496575681704	0.000363903696613173	0.00212439903985866	sp|Q9CWZ7|SNAG_MOUSE	43.91	312	144	1	10	945	3	283	1.24e-83	258	85	39	58	82	30	40	219	187	134	157	251	104
g8234.t1	12.9187906524647	2.66449732680181	0.86516073731653	3.07977143653824	0.00207159506030445	0.00910683234862172	sp|Q0VCJ7|RERG_BOVIN	65.347	202	66	3	22	627	2	199	2.21e-95	279	10	7	24	1	10	57	2	2	8	4	6	1
g19045.t1	68.5056269553828	-4.769142264155	1.27540009494791	-3.73933033488584	0.000184511132221752	0.00120421081975079	sp|P06027|LECE_HELCR	43.056	144	75	4	64	480	3	144	1.2e-34	121	23	1	10	1	2	0	143	0	228	501	2	106
g5264.t1	35.9386088801523	-1.09813956138675	0.401941875290198	-2.73208548025484	0.00629348102191996	0.0227606868136669	sp|P25490|TYY1_HUMAN	62.757	341	78	6	223	1131	82	411	6.4e-113	338	26	34	18	6	16	18	67	51	75	43	78	41
g20405.t1	130.621867283583	1.60712438488639	0.437233971202017	3.67566221002494	0.000237233247947866	0.00149309771611032	sp|O43592|XPOT_HUMAN	50.364	961	455	4	1	2817	1	961	0	1014	215	149	138	234	133	111	67	48	109	48	147	35
g9460.t1	1124.02205152387	5.1003185480703	0.633663405943978	8.04893970557172	8.35143756558285e-16	8.01574252618197e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1810	499	219	2442	3507	403	75	46	38	46	95	69
g24163.t1	1404.83073154472	1.33378420200616	0.409574562635582	3.25651132585812	0.0011279043060453	0.0055197116501792	sp|Q13905|RPGF1_HUMAN	61.598	388	144	4	1999	3156	687	1071	1.97e-145	466	1744	658	876	1509	2587	1713	973	756	856	748	1106	796
g15363.t1	390.914107433168	1.28901197029339	0.409607207828103	3.14694650303698	0.00164985144954222	0.00758134038536418	sp|Q14847|LASP1_HUMAN	46.067	267	123	5	1	756	1	261	2.51e-54	179	629	235	355	626	472	342	333	373	360	195	150	235
g12150.t1	23.1139949346231	-2.93496823287109	0.567942410924442	-5.1677215443267	2.36964998773716e-07	3.82214002387999e-06	sp|Q91Z92|B3GT6_MOUSE	52.431	288	130	2	172	1014	38	325	2.81e-107	319	5	5	5	8	4	0	53	48	46	25	90	33
g2226.t2	26.9408964845497	3.48048261061834	1.32746487533066	2.6219018486281	0.00874406095202069	0.0297929338378631	sp|P53990|IST1_HUMAN	60.804	199	76	1	1	591	1	199	5.37e-78	248	29	75	83	0	8	63	5	0	0	20	28	0
g6017.t1	91.2053320951952	2.29888261347286	0.574250493376508	4.00327494706321	6.24716278850415e-05	0.000475766034223692	sp|E7FA21|SMR8A_DANRE	36.77	291	155	7	145	942	42	328	4.05e-47	183	210	76	106	16	80	276	62	44	27	22	51	23
g6202.t2	494.456581764311	-2.11519441192855	0.506159090426585	-4.17891222727203	2.92906694259528e-05	0.000250989631229827	sp|O43900|PRIC3_HUMAN	37.209	129	78	2	88	468	19	146	1.53e-21	95.9	158	70	206	394	95	38	1129	867	950	817	1489	586
g9713.t1	1843.73432552367	7.34856223475029	0.873409312440802	8.41365225911576	3.97437800912399e-17	4.60463440347027e-15	sp|Q9VD83|BURS_DROME	32.143	140	75	3	13	378	8	145	7.88e-17	75.9	8252	2005	598	17	4560	1873	25	34	18	12	30	43
g1838.t1	2442.25048231657	4.0352987912993	0.555104413598629	7.26944101405947	3.60978103236358e-13	2.10355692302616e-11	sp|P58295|SC6A5_RAT	46.791	592	291	6	145	1869	186	770	1.17e-161	488	5111	1735	3418	1085	3924	6414	550	492	611	136	259	168
g14054.t1	40.5221880954758	-0.896895689157155	0.298126974209485	-3.00843521970922	0.00262596779048615	0.0110811313227842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	33	33	28	11	16	79	50	35	94	80	60
g8367.t1	767.888683160779	3.43109680864626	0.573538679683873	5.98232853368745	2.19970024080005e-09	5.99862544775279e-08	sp|Q8N567|ZCHC9_HUMAN	36.7	297	156	7	1	873	1	271	2.68e-55	183	666	265	266	1629	2356	485	113	95	110	91	128	120
g8661.t1	520.059898912284	4.26722342343484	1.07449327999276	3.97138214160221	7.14568499353253e-05	0.00053314207126427	sp|Q95332|BHMT1_PIG	70.482	166	49	0	7	504	10	175	2.34e-85	255	173	1113	1924	3	25	2109	5	40	181	19	63	48
g7664.t1	65.2720406810994	-2.52962828568143	0.380706602889393	-6.64456110422745	3.04121923895998e-11	1.24575465897147e-09	sp|Q8HYJ4|FUT5_PONPY	33.463	257	152	8	673	1428	94	336	3.52e-28	119	24	5	24	21	10	15	129	157	142	161	87	135
g10321.t1	92.2478605197392	-1.02346505541607	0.301079016773056	-3.39932376020588	0.000675526999849406	0.00359672439464368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54	39	100	35	36	48	232	108	162	159	150	116
g12408.t1	104.797899283581	3.5561662771423	0.692121788633321	5.13806433426172	2.77582858856605e-07	4.39020385816827e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	109	66	121	39	352	82	20	16	24	4	13	26
g3244.t1	76.5806991428712	2.83506885611369	0.585028516803706	4.84603532081316	1.25953102056321e-06	1.65181630158257e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	41	42	44	227	104	13	21	17	15	32	13
g17504.t1	663.729374678672	-1.53199221888802	0.290416885364567	-5.27514857465977	1.32648575632055e-07	2.29237344296173e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	384	234	406	375	164	156	1937	1501	1577	839	838	785
g18825.t1	344.158706249605	-0.460563177457988	0.155165715725768	-2.9682019336795	0.00299547467911954	0.0122881613696125	sp|Q66HG8|RED_RAT	62.315	337	114	5	499	1506	7	331	5.23e-118	370	296	322	329	246	142	178	603	424	440	504	479	498
g11182.t1	50.4640459463113	1.34984303827368	0.511911942558283	2.63686569125117	0.00836759545817071	0.0287387949706122	sp|Q63085|PDE3B_RAT	61.453	358	131	3	1057	2118	642	996	1.52e-139	445	48	67	60	24	85	49	93	27	21	15	38	28
g13229.t1	487.659582479306	2.10672234638584	0.379545909589978	5.55063904828198	2.84627218330317e-08	5.92242394782954e-07	sp|Q0P4S0|LST2_XENTR	67.692	260	84	0	1	780	2	261	1.79e-117	387	969	613	558	276	803	554	321	229	215	181	254	158
g1009.t1	394.560415837925	2.69769568599726	0.446229475406586	6.04553449441955	1.48915484308036e-09	4.18066991980627e-08	sp|Q6IMZ0|NFIL3_RAT	47.368	95	47	1	436	720	32	123	2.32e-16	85.1	1020	921	531	265	411	419	167	74	317	49	109	83
g12945.t1	8.65975554757078	-1.77185107140548	0.621854787160442	-2.8493003639905	0.0043815493733796	0.0168879403013332	sp|Q5REX0|SMIM8_PONAB	61.333	75	28	1	73	297	24	97	2.88e-24	91.3	1	5	5	2	1	6	30	13	26	19	6	9
g1332.t1	32.9634367811663	-0.886763586858186	0.347808554661007	-2.54957382437725	0.0107854673358939	0.0352318068796802	sp|P47245|NRDC_RAT	45.028	362	184	8	1	1074	809	1159	1.16e-90	298	30	40	18	21	6	12	60	52	37	52	67	48
g5208.t1	2580.02950686122	-2.41295383700223	0.637650494484873	-3.78413230738814	0.000154245757491879	0.00103358382330287	sp|P10079|FBP1_STRPU	40.768	807	464	6	37	2424	185	988	0	606	485	672	962	1655	364	58	6987	6995	1343	4160	9922	2847
g13849.t1	287.361597405371	-1.13296140093547	0.232034080824058	-4.88273703979956	1.04623352886698e-06	1.40985908432316e-05	sp|O15042|SR140_HUMAN	52.231	605	218	9	70	1680	78	679	2.88e-172	519	134	149	179	195	69	202	565	537	309	529	542	427
g2452.t1	919.940813516567	-1.72835373766313	0.659958199456685	-2.61888364912506	0.0088218030985274	0.0300036311740779	sp|P49013|FBP3_STRPU	41.085	129	73	2	199	585	445	570	2.74e-25	106	247	252	915	59	81	465	724	1120	479	2408	4117	1542
